0.39,-1.08635010683209e-16,1.29152165201974e-16,-0.172203616398085,-8.91403634257151e-17,-6.80817586087516e-17,0.122556420278632,-4.26957137526579e-16,6.46398858835647e-16,-0.110828059329682,-1.87076749297605e-15,-1.08305271665881e-15,0.806435466221778,3.28075150182847e-16,3.26947049725622e-16,311.610693257433,311.440000528372
0.4,-1.13600754865891e-16,1.34967277183821e-16,-0.170888262319162,-1.07685846676133e-16,-7.74596971182173e-17,0.130747733662601,-4.31288328043501e-16,6.59340805045898e-16,-0.156881884368992,-1.70266108424175e-15,-9.3807622846331e-16,0.834652395932515,2.51512289827152e-16,2.33359303687824e-16,311.904957307637,311.749099143333
0.41,-1.18611720139716e-16,1.40789797145147e-16,-0.169111206102711,-1.2463963111406e-16,-8.52099274213884e-17,0.139221335254078,-4.34721998292869e-16,6.71247359693156e-16,-0.203190084893672,-1.53359429650721e-15,-7.93260420307699e-16,0.862895182271898,2.51512289827152e-16,2.33359303687824e-16,312.165263327693,312.023081148827
0.42,-1.23622954545228e-16,1.46576426403955e-16,-0.166870036461771,-1.40236177938972e-16,-9.15815864311162e-17,0.147977466163953,-4.31299864950561e-16,6.76764881826401e-16,-0.249723705537633,-1.41982106731726e-15,-7.02845091785989e-16,0.891160025065538,1.70577979223094e-16,1.42179273344463e-16,312.395526069601,312.265932143449
0.43,-1.28584277653421e-16,1.52281588113241e-16,-0.164162616688708,-1.54770498106413e-16,-9.68758578440563e-17,0.157016331928874,-4.27183625402401e-16,6.81286401072926e-16,-0.296457064870439,-1.30546540061998e-15,-6.12582699121716e-16,0.919443653088067,1.70577979223094e-16,1.42179273344463e-16,312.59920985521,312.481186231551
0.44,-1.33458889656635e-16,1.57868970692233e-16,-0.16098705358621,-1.68447306470267e-16,-1.01291865379691e-16,0.166338107476736,-4.17597517913286e-16,6.80237094819102e-16,-0.343367390027195,-1.23874955862898e-15,-5.66167849624536e-16,0.947743253405872,1.01387278882397e-16,6.88795696792165e-17,312.779380213024,312.671976985555
0.45,-1.38205253370805e-16,1.63300027247284e-16,-0.157341669870545,-1.81523394766352e-16,-1.05069741255468e-16,0.175942941427168,-4.07541751086919e-16,6.78261242583016e-16,-0.390434491060235,-1.17176438306158e-15,-5.19832663237405e-16,0.976056409794728,1.01387278882397e-16,6.88795696792165e-17,312.938749636732,312.841082695339
0.46,-1.42795925276562e-16,1.68546172206331e-16,-0.153224979668518,-1.94146327655388e-16,-1.08339083674979e-16,0.185830959812695,-3.93864160340269e-16,6.72119891286734e-16,-0.437640470927426,-1.13874495396462e-15,-5.02631680900996e-16,1.00438104912362,5.23711602200452e-17,2.02173774674495e-17,313.07971812562,312.990966536628
0.47,-1.47199971937038e-16,1.7357714446975e-16,-0.148635666768687,-2.06500660312034e-16,-1.11256180084904e-16,0.196002269295739,-3.79920612690569e-16,6.65123609501944e-16,-0.484969467399176,-1.10567304860861e-15,-4.85423842851972e-16,1.03271539472042,5.23711602200452e-17,2.02173774674495e-17,313.204409094858,313.123812222268
0.48,-1.51398649789436e-16,1.78371402168353e-16,-0.143572565323043,-2.18668308250025e-16,-1.13881349244594e-16,0.206456959947281,-3.64171231475069e-16,6.55501720617366e-16,-0.532407423513107,-1.09127830470622e-15,-4.82618185623897e-16,1.06105792584788,2.55985499325503e-17,-3.88821823515839e-18,313.314701178937,313.241555639109
0.49,-1.55371267210787e-16,1.82906515664092e-16,-0.13803464272759,-2.3075129315179e-16,-1.16287814824628e-16,0.21719510764477,-3.48307841050278e-16,6.45069435045683e-16,-0.579941883529505,-1.07694451911525e-15,-4.79743844807747e-16,1.08940734252068,2.55985499325503e-17,-3.88821823515839e-18,313.412256393628,313.345912918425
0.5,-1.59106020715172e-16,1.8716656616796e-16,-0.132020984439338,-2.42771001974828e-16,-1.1847980423541e-16,0.228216776139584,-3.3210122399186e-16,6.33361485108721e-16,-0.627561811641162,-1.06750844836998e-15,-4.79226659130774e-16,1.11776253498521,1.86891632661134e-17,-7.94564533243959e-18,313.498545070022,313.438405338682
0.51,-1.62590635431319e-16,1.91135548753359e-16,-0.12553078051346,-2.5475370315102e-16,-1.2046356724908e-16,0.239522018837937,-3.1586837521069e-16,6.20840211103867e-16,-0.675257430967678,-1.05815428506447e-15,-4.78623604431928e-16,1.14612255726614,1.86891632661134e-17,-7.94564533243959e-18,313.574867928002,313.520381415584
0.52,-1.65818077894228e-16,1.94801571195364e-16,-0.118563313667896,-2.66673291303296e-16,-1.22206581323728e-16,0.2511108803335,-3.00255536315387e-16,6.08021680059862e-16,-0.723020080617464,-1.04318660392921e-15,-4.72305268790856e-16,1.17448660425612,2.68014698551448e-17,1.4558684974393e-18,313.642375615247,313.593036495103
0.53,-1.6878202590618e-16,1.98153341111726e-16,-0.111117948703787,-2.78496959016665e-16,-1.23671375757328e-16,0.262983397725068,-2.84646489159349e-16,5.94332182329162e-16,-0.770842088831217,-1.0282518946187e-15,-4.65932624353698e-16,1.20285399188984,2.68014698551448e-17,1.4558684974393e-18,313.702086001173,313.657430130167
0.54,-1.7147817818986e-16,2.01181616471336e-16,-0.103194169689444,-2.90167005823463e-16,-1.2480866712022e-16,0.275139434758904,-2.70119654797837e-16,5.80898334246008e-16,-0.818693380236782,-1.00102921364268e-15,-4.49873105794954e-16,1.23114064531609,4.43448186962244e-17,1.75439506131103e-17,313.662334325192,313.714501490517
