t,x,y,z
3.470000000000000284e+01,3.426148376648280305e+02,2.077024125119750124e+02,1.231238150948959742e+01
3.480000000000000426e+01,3.426812920774173108e+02,2.081973589809210239e+02,1.233711618000165977e+01
3.489999999999999858e+01,3.427477464900066479e+02,2.086923054498669501e+02,1.236185085051371857e+01
3.500000000000000000e+01,3.428142009025959283e+02,2.091872519188129047e+02,1.238658552102577914e+01
3.510000000000000142e+01,3.428806553151852086e+02,2.096821983877588593e+02,1.241132019153783972e+01
3.520000000000000284e+01,3.429471097277744889e+02,2.101771448567048139e+02,1.243605486204990207e+01
3.530000000000000426e+01,3.430135641403638260e+02,2.106720913256507970e+02,1.246078953256196442e+01
3.539999999999999858e+01,3.430800185529531063e+02,2.111670377945967232e+02,1.248552420307402322e+01
3.550000000000000000e+01,3.431464729655423866e+02,2.116619842635426778e+02,1.251025887358608379e+01
3.560000000000000142e+01,3.432129273781316670e+02,2.121569307324886324e+02,1.253499354409814437e+01
3.570000000000000284e+01,3.432793817907210041e+02,2.126518772014346155e+02,1.255972821461020494e+01
3.580000000000000426e+01,3.433458362033102844e+02,2.131468236703805701e+02,1.258446288512226729e+01
3.589999999999999858e+01,3.434122906158995647e+02,2.136417701393265247e+02,1.260919755563432787e+01
3.600000000000000000e+01,3.434787450284889019e+02,2.141367166082724793e+02,1.263393222614638844e+01
3.610000000000000142e+01,3.435451994410781822e+02,2.146316630772184340e+02,1.265866689665844902e+01
3.620000000000000284e+01,3.436116538536674625e+02,2.151266095461643886e+02,1.268340156717050959e+01
3.630000000000000426e+01,3.436781082662567428e+02,2.156215560151103716e+02,1.270813623768257195e+01
3.639999999999999858e+01,3.437445626788460800e+02,2.161165024840562978e+02,1.273287090819463074e+01
3.650000000000000000e+01,3.438110170914353603e+02,2.166114489530022524e+02,1.275760557870669132e+01
3.660000000000000142e+01,3.438774715040246406e+02,2.171063954219482071e+02,1.278234024921875189e+01
3.670000000000000284e+01,3.439439259166139209e+02,2.176013418908941617e+02,1.280707491973081424e+01
3.680000000000000426e+01,3.440103803292032580e+02,2.180962883598401731e+02,1.283180959024287660e+01
3.689999999999999858e+01,3.440768347417925384e+02,2.185912348287860709e+02,1.285654426075493539e+01
3.700000000000000000e+01,3.441432891543818187e+02,2.190861812977320255e+02,1.288127893126699597e+01
3.710000000000000142e+01,3.442097435669711558e+02,2.195811277666780086e+02,1.290601360177905654e+01
3.720000000000000284e+01,3.442761979795604361e+02,2.200760742356239632e+02,1.293074827229111712e+01
3.730000000000000426e+01,3.443426523921497164e+02,2.205710207045699462e+02,1.295548294280317947e+01
3.739999999999999858e+01,3.444091068047389967e+02,2.210659671735158724e+02,1.298021761331524004e+01
3.750000000000000000e+01,3.444755612173283339e+02,2.215609136424618271e+02,1.300495228382730062e+01
3.760000000000000142e+01,3.445420156299176142e+02,2.220558601114077817e+02,1.302968695433936119e+01
3.770000000000000284e+01,3.446084700425068945e+02,2.225508065803537363e+02,1.305442162485142177e+01
3.780000000000000426e+01,3.446749244550961748e+02,2.230457530492997194e+02,1.307915629536348412e+01
3.789999999999999858e+01,3.447413788676855120e+02,2.235406995182456740e+02,1.310389096587554292e+01
3.800000000000000000e+01,3.448078332802747923e+02,2.240356459871916286e+02,1.312862563638760349e+01
3.810000000000000142e+01,3.448742876928640726e+02,2.245305924561375832e+02,1.315336030689966407e+01
3.820000000000000284e+01,3.449407421054533529e+02,2.250255389250835378e+02,1.317809497741172642e+01
3.830000000000000426e+01,3.450071965180426901e+02,2.255204853940295209e+02,1.320282964792378877e+01
3.840000000000000568e+01,3.450736509306319704e+02,2.260154318629754755e+02,1.322756431843584934e+01
3.850000000000000000e+01,3.451401053432212507e+02,2.265103783319214017e+02,1.325229898894790814e+01
3.860000000000000142e+01,3.452065597558105878e+02,2.270053248008673563e+02,1.327703365945996872e+01
3.870000000000000284e+01,3.452730141683998681e+02,2.275002712698133109e+02,1.330176832997203107e+01
3.880000000000000426e+01,3.453394685809891484e+02,2.279952177387592940e+02,1.332650300048409164e+01
3.890000000000000568e+01,3.454059229935784288e+02,2.284901642077052486e+02,1.335123767099615222e+01
3.900000000000000000e+01,3.454723774061677659e+02,2.289851106766511748e+02,1.337597234150821279e+01
3.910000000000000142e+01,3.455388318187570462e+02,2.294800571455971294e+02,1.340070701202027337e+01
3.920000000000000284e+01,3.456052862313463265e+02,2.299750036145430840e+02,1.342544168253233394e+01
3.930000000000000426e+01,3.456717406439356637e+02,2.304699500834890955e+02,1.345017635304439629e+01
3.940000000000000568e+01,3.457381950565249440e+02,2.309648965524350501e+02,1.347491102355645687e+01
3.950000000000000000e+01,3.458046494691142243e+02,2.314598430213809763e+02,1.349964569406851567e+01
3.960000000000000142e+01,3.458711038817035046e+02,2.319547894903269309e+02,1.352438036458057624e+01
3.970000000000000284e+01,3.459375582942928418e+02,2.324497359592728856e+02,1.354911503509263859e+01
3.980000000000000426e+01,3.460040127068821221e+02,2.329446824282188686e+02,1.357384970560470094e+01
3.990000000000000568e+01,3.460704671194714024e+02,2.334396288971648232e+02,1.359858437611676152e+01
4.000000000000000000e+01,3.461369215320606827e+02,2.339345753661107494e+02,1.362331904662882032e+01
4.010000000000000142e+01,3.462033759446500198e+02,2.344295218350567325e+02,1.364805371714088089e+01
4.020000000000000284e+01,3.462698303572393002e+02,2.349244683040026871e+02,1.367278838765294324e+01
4.030000000000000426e+01,3.463362847698285805e+02,2.354194147729486417e+02,1.369752305816500382e+01
4.040000000000000568e+01,3.464027391824179176e+02,2.359143612418946248e+02,1.372225772867706439e+01
4.050000000000000000e+01,3.464691935950071979e+02,2.364093077108405510e+02,1.374699239918912497e+01
4.060000000000000142e+01,3.465356480075964782e+02,2.369042541797865056e+02,1.377172706970118554e+01
4.070000000000000284e+01,3.466021024201857585e+02,2.373992006487324602e+02,1.379646174021324612e+01
4.080000000000000426e+01,3.466685568327750957e+02,2.378941471176784432e+02,1.382119641072530847e+01
4.090000000000000568e+01,3.467350112453643760e+02,2.383890935866243979e+02,1.384593108123736904e+01
4.100000000000000000e+01,3.468014656579536563e+02,2.388840400555703241e+02,1.387066575174942784e+01
4.110000000000000142e+01,3.468679200705429366e+02,2.393789865245162787e+02,1.389540042226149019e+01
4.120000000000000284e+01,3.469495168708369874e+02,2.398675620071615526e+02,1.392047981088040842e+01
4.130000000000000426e+01,3.472558368670177629e+02,2.402615877774129274e+02,1.395067504755207999e+01
4.140000000000000568e+01,3.475621568631985383e+02,2.406556135476642737e+02,1.398087028422374978e+01
4.150000000000000000e+01,3.478684768593792569e+02,2.410496393179155916e+02,1.401106552089541779e+01
4.160000000000000142e+01,3.481747968555599755e+02,2.414436650881669379e+02,1.404126075756708758e+01
4.170000000000000284e+01,3.484811168517407509e+02,2.418376908584182843e+02,1.407145599423875737e+01
4.180000000000000426e+01,3.487874368479215264e+02,2.422317166286696590e+02,1.410165123091042894e+01
4.190000000000000568e+01,3.490937568441022449e+02,2.426257423989210054e+02,1.413184646758209873e+01
4.200000000000000000e+01,3.494000768402830204e+02,2.430197681691723233e+02,1.416204170425376674e+01
4.210000000000000142e+01,3.497063968364637390e+02,2.434137939394236696e+02,1.419223694092543475e+01
4.220000000000000284e+01,3.500127168326445144e+02,2.438078197096750159e+02,1.422243217759710454e+01
4.230000000000000426e+01,3.503190368288252898e+02,2.442018454799263907e+02,1.425262741426877611e+01
4.240000000000000568e+01,3.506253568250060084e+02,2.445958712501777370e+02,1.428282265094044590e+01
4.250000000000000000e+01,3.509316768211867839e+02,2.449898970204290549e+02,1.431301788761211391e+01
4.260000000000000142e+01,3.512379968173675024e+02,2.453839227906804012e+02,1.434321312428378370e+01
4.270000000000000284e+01,3.515443168135482779e+02,2.457779485609317476e+02,1.437340836095545349e+01
4.280000000000000426e+01,3.518506368097290533e+02,2.461719743311830939e+02,1.440360359762712505e+01
4.290000000000000568e+01,3.521569568059097719e+02,2.465660001014344402e+02,1.443379883429879484e+01
4.300000000000000000e+01,3.524632768020905473e+02,2.469600258716857866e+02,1.446399407097046286e+01
4.310000000000000142e+01,3.527695967982712659e+02,2.473540516419371045e+02,1.449418930764213087e+01
4.320000000000000284e+01,3.530759167944520414e+02,2.477480774121884508e+02,1.452438454431380066e+01
4.330000000000000426e+01,3.533822367906328168e+02,2.481421031824398256e+02,1.455457978098547223e+01
4.340000000000000568e+01,3.536885567868135354e+02,2.485361289526911719e+02,1.458477501765714202e+01
4.350000000000000000e+01,3.539948767829943108e+02,2.489301547229424898e+02,1.461497025432881003e+01
4.360000000000000142e+01,3.543011967791750294e+02,2.493241804931938361e+02,1.464516549100047982e+01
4.370000000000000284e+01,3.546075167753558048e+02,2.497182062634451825e+02,1.467536072767214961e+01
4.380000000000000426e+01,3.549138367715365803e+02,2.501122320336965572e+02,1.470555596434382117e+01
4.390000000000000568e+01,3.552201567677172989e+02,2.505062578039479035e+02,1.473575120101549096e+01
4.400000000000000000e+01,3.555264767638980743e+02,2.509002835741992214e+02,1.476594643768715898e+01
4.410000000000000142e+01,3.558327967600787929e+02,2.512943093444505678e+02,1.479614167435882877e+01
4.420000000000000284e+01,3.561391167562595683e+02,2.516883351147019141e+02,1.482633691103049856e+01
4.430000000000000426e+01,3.564454367524403438e+02,2.520823608849532889e+02,1.485653214770216834e+01
4.440000000000000568e+01,3.567517567486210623e+02,2.524763866552046352e+02,1.488672738437383813e+01
4.450000000000000000e+01,3.570580767448018378e+02,2.528704124254559531e+02,1.491692262104550615e+01
4.460000000000000142e+01,3.573643967409825564e+02,2.532644381957072994e+02,1.494711785771717594e+01
4.470000000000000284e+01,3.576707167371633318e+02,2.536584639659586458e+02,1.497731309438884573e+01
4.480000000000000426e+01,3.579770367333441072e+02,2.540524897362099921e+02,1.500750833106051729e+01
4.490000000000000568e+01,3.582833567295248258e+02,2.544465155064613384e+02,1.503770356773218708e+01
4.500000000000000000e+01,3.585896767257056013e+02,2.548405412767126847e+02,1.506789880440385510e+01
4.510000000000000142e+01,3.588959967218863198e+02,2.552345670469640027e+02,1.509809404107552488e+01
4.520000000000000284e+01,3.592023167180670953e+02,2.556285928172153490e+02,1.512828927774719467e+01
4.530000000000000426e+01,3.595086367142478707e+02,2.560226185874667522e+02,1.515848451441886624e+01
4.540000000000000568e+01,3.598149567104285893e+02,2.564166443577180985e+02,1.518867975109053425e+01
4.550000000000000000e+01,3.601212767066093647e+02,2.568106701279693880e+02,1.521887498776220227e+01
4.560000000000000142e+01,3.604275967027900833e+02,2.572046958982207343e+02,1.524907022443387206e+01
4.570000000000000284e+01,3.607339166989708588e+02,2.575987216684720806e+02,1.527926546110554185e+01
4.580000000000000426e+01,3.610402366951516342e+02,2.579927474387234270e+02,1.530946069777721341e+01
4.590000000000000568e+01,3.613465566913323528e+02,2.583867732089747733e+02,1.533965593444888320e+01
4.600000000000000000e+01,3.616528766875131282e+02,2.587807989792261196e+02,1.536985117112055121e+01
4.610000000000000142e+01,3.619591966836938468e+02,2.591748247494774660e+02,1.540004640779222100e+01
4.620000000000000284e+01,3.622655166798746222e+02,2.595688505197288123e+02,1.543024164446389079e+01
4.630000000000000426e+01,3.625718366760553977e+02,2.599628762899801586e+02,1.546043688113556058e+01
4.640000000000000568e+01,3.628781566722361163e+02,2.603569020602315049e+02,1.549063211780723037e+01
4.650000000000000000e+01,3.631844766684168917e+02,2.607509278304828513e+02,1.552082735447889839e+01
4.660000000000000142e+01,3.634907966645976103e+02,2.611449536007341976e+02,1.555102259115056818e+01
4.670000000000000284e+01,3.637971166607783857e+02,2.615389793709855439e+02,1.558121782782223796e+01
4.680000000000000426e+01,3.641034366569591612e+02,2.619330051412368903e+02,1.561141306449390953e+01
4.690000000000000568e+01,3.644097566531398797e+02,2.623270309114882366e+02,1.564160830116557932e+01
4.700000000000000000e+01,3.647160766493206552e+02,2.627210566817395829e+02,1.567180353783724733e+01
4.710000000000000142e+01,3.650223966455013738e+02,2.631150824519909293e+02,1.570199877450891712e+01
4.720000000000000284e+01,3.653287166416821492e+02,2.635091082222422756e+02,1.573219401118058691e+01
4.730000000000000426e+01,3.656350366378629246e+02,2.639031339924936219e+02,1.576238924785225848e+01
4.740000000000000568e+01,3.659413566340436432e+02,2.642971597627449682e+02,1.579258448452392827e+01
4.750000000000000000e+01,3.662476766302244187e+02,2.646911855329963146e+02,1.582277972119559450e+01
4.760000000000000142e+01,3.665539966264051372e+02,2.650852113032476609e+02,1.585297495786726429e+01
4.770000000000000284e+01,3.668603166225859127e+02,2.654792370734990072e+02,1.588317019453893408e+01
4.780000000000000426e+01,3.671666366187666881e+02,2.658732628437503536e+02,1.591336543121060565e+01
4.790000000000000568e+01,3.674729566149474067e+02,2.662672886140016999e+02,1.594356066788227544e+01
4.800000000000000000e+01,3.677792766111281253e+02,2.666613143842530462e+02,1.597375590455394345e+01
4.810000000000000142e+01,3.680855966073089007e+02,2.670553401545043926e+02,1.600395114122561324e+01
4.820000000000000284e+01,3.683919166034896762e+02,2.674493659247557389e+02,1.603414637789728303e+01
4.830000000000000426e+01,3.686982365996704516e+02,2.678433916950070852e+02,1.606434161456895282e+01
4.840000000000000568e+01,3.690045565958511702e+02,2.682374174652584315e+02,1.609453685124062261e+01
4.850000000000000000e+01,3.693108765920319456e+02,2.686314432355097210e+02,1.612473208791229240e+01
4.860000000000000142e+01,3.696171965882126642e+02,2.690254690057610674e+02,1.615492732458396219e+01
4.870000000000000284e+01,3.699235165843934396e+02,2.694194947760124137e+02,1.618512256125563198e+01
4.880000000000000426e+01,3.702298365805742151e+02,2.698135205462638169e+02,1.621531779792730177e+01
4.890000000000000568e+01,3.705361565767549337e+02,2.702075463165151632e+02,1.624551303459897156e+01
4.900000000000000000e+01,3.708424765729356523e+02,2.706015720867664527e+02,1.627570827127063779e+01
4.910000000000000142e+01,3.711487965691164277e+02,2.709955978570177990e+02,1.630590350794231114e+01
4.920000000000000284e+01,3.714551165652972031e+02,2.713896236272691453e+02,1.633609874461397737e+01
4.930000000000000426e+01,3.717614365614779786e+02,2.717836493975205485e+02,1.636629398128565072e+01
4.940000000000000568e+01,3.720677565576586971e+02,2.721776751677718948e+02,1.639648921795732051e+01
4.950000000000000000e+01,3.723740765538394157e+02,2.725717009380231843e+02,1.642668445462898674e+01
4.960000000000000142e+01,3.726803965500201912e+02,2.729657267082745307e+02,1.645687969130065653e+01
4.970000000000000284e+01,3.729867165462009666e+02,2.733597524785258770e+02,1.648707492797232632e+01
4.980000000000000426e+01,3.732930365423817420e+02,2.737537782487772802e+02,1.651727016464399966e+01
4.990000000000000568e+01,3.735993565385624606e+02,2.741478040190286265e+02,1.654746540131566945e+01
5.000000000000000000e+01,3.739056765347431792e+02,2.745418297892799160e+02,1.657766063798733569e+01
5.010000000000000142e+01,3.742119965309239547e+02,2.749358555595312623e+02,1.660785587465900548e+01
5.020000000000000284e+01,3.745183165271047301e+02,2.753298813297826086e+02,1.663805111133067527e+01
5.030000000000000426e+01,3.748246365232854487e+02,2.757239071000339550e+02,1.666824634800234506e+01
5.040000000000000568e+01,3.751309565194662241e+02,2.761179328702853013e+02,1.669844158467401485e+01
5.050000000000000000e+01,3.754372765156469427e+02,2.765119586405366476e+02,1.672863682134568464e+01
5.060000000000000142e+01,3.757435965118277181e+02,2.769059844107879940e+02,1.675883205801735443e+01
5.070000000000000284e+01,3.760499165080084936e+02,2.773000101810393403e+02,1.678902729468902422e+01
5.080000000000000426e+01,3.763562365041892690e+02,2.776940359512906866e+02,1.681922253136069401e+01
5.090000000000000568e+01,3.766625565003699876e+02,2.780880617215420330e+02,1.684941776803236380e+01
5.100000000000000000e+01,3.769688764965507062e+02,2.784820874917933793e+02,1.687961300470403359e+01
5.110000000000000142e+01,3.772751964927314816e+02,2.788761132620447256e+02,1.690980824137570337e+01
5.120000000000000284e+01,3.775815164889122570e+02,2.792701390322960719e+02,1.694000347804737316e+01
5.130000000000000426e+01,3.778878364850929756e+02,2.796641648025474183e+02,1.697019871471903940e+01
5.140000000000000568e+01,3.781941564812737511e+02,2.800581905727987646e+02,1.700039395139071274e+01
5.150000000000000000e+01,3.785004764774544697e+02,2.804522163430501109e+02,1.703058918806237898e+01
5.160000000000000142e+01,3.788067964736352451e+02,2.808462421133014573e+02,1.706078442473404877e+01
5.170000000000000284e+01,3.791131164698159637e+02,2.812402678835528036e+02,1.709097966140571856e+01
5.180000000000000426e+01,3.794194364659967391e+02,2.816342936538041499e+02,1.712117489807738835e+01
5.190000000000000568e+01,3.797257564621775145e+02,2.820283194240554963e+02,1.715137013474905814e+01
5.200000000000000000e+01,3.800320764583582331e+02,2.824223451943068426e+02,1.718156537142072793e+01
5.210000000000000142e+01,3.803383964545390086e+02,2.828163709645581889e+02,1.721176060809239772e+01
5.220000000000000284e+01,3.806447164507197840e+02,2.832103967348095352e+02,1.724195584476406751e+01
5.230000000000000426e+01,3.809510364469005026e+02,2.836044225050608816e+02,1.727215108143573730e+01
5.240000000000000568e+01,3.812573564430812780e+02,2.839984482753121711e+02,1.730234631810740709e+01
5.250000000000000000e+01,3.815636764392619966e+02,2.843924740455635174e+02,1.733254155477907688e+01
5.260000000000000142e+01,3.818699964354427721e+02,2.847864998158148637e+02,1.736273679145074667e+01
5.270000000000000284e+01,3.821763164316234906e+02,2.851805255860662101e+02,1.739293202812241645e+01
5.280000000000000426e+01,3.824826364278042661e+02,2.855745513563175564e+02,1.742312726479408624e+01
5.290000000000000568e+01,3.827889564239850415e+02,2.859685771265689027e+02,1.745332250146575603e+01
5.300000000000000000e+01,3.830952764201657601e+02,2.863626028968202490e+02,1.748351773813742582e+01
5.310000000000000142e+01,3.834015964163465355e+02,2.867566286670715954e+02,1.751371297480909561e+01
5.320000000000000284e+01,3.837079164125273110e+02,2.871506544373229417e+02,1.754390821148076540e+01
5.330000000000000426e+01,3.840142364087080296e+02,2.875446802075742880e+02,1.757410344815243519e+01
5.340000000000000568e+01,3.843205564048888050e+02,2.879387059778256344e+02,1.760429868482410143e+01
5.350000000000000000e+01,3.846331512641196468e+02,2.883276337215258991e+02,1.762845794667254040e+01
5.360000000000000142e+01,3.849726212786100632e+02,2.886947266850908704e+02,1.762676520837014138e+01
5.370000000000000284e+01,3.853120912931005364e+02,2.890618196486558418e+02,1.762507247006774236e+01
5.380000000000000426e+01,3.856515613075909528e+02,2.894289126122207563e+02,1.762337973176534334e+01
5.390000000000000568e+01,3.859910313220814260e+02,2.897960055757857276e+02,1.762168699346294432e+01
